id_asistencia,id_alumno,id_grupo,fecha_clase,presente
5807,A0090,G2,2025-06-18,si
5808,A0090,G2,2025-06-18,si
5809,A0090,G2,2025-06-25,si
5810,A0090,G2,2025-06-25,si
5811,A0090,G2,2025-07-02,si
5812,A0090,G2,2025-07-02,si
5813,A0090,G2,2025-07-09,si
5814,A0090,G2,2025-07-09,si
5815,A0090,G2,2025-07-16,si
5816,A0090,G2,2025-07-16,si
5817,A0090,G2,2025-07-23,si
5818,A0090,G2,2025-07-23,si
5819,A0090,G2,2025-07-30,si
5820,A0090,G2,2025-07-30,si
5821,A0090,G2,2025-08-06,si
5822,A0090,G2,2025-08-06,si
5823,A0090,G2,2025-08-13,no
5824,A0090,G2,2025-08-13,si
5825,A0091,G6,2025-06-06,si
5826,A0091,G6,2025-06-13,si
5827,A0091,G6,2025-06-20,si
5828,A0091,G6,2025-06-27,si
5829,A0091,G6,2025-07-04,no
5830,A0091,G6,2025-07-11,si
5831,A0092,G3,2024-07-25,si
5832,A0092,G3,2024-08-01,si
5833,A0092,G3,2024-08-08,si
5834,A0092,G3,2024-08-15,si
5835,A0092,G3,2024-08-22,si
5836,A0092,G3,2024-08-29,si
5837,A0092,G3,2024-09-05,si
5838,A0092,G3,2024-09-12,si
5839,A0092,G3,2024-09-19,si
5840,A0092,G3,2024-09-26,si
5841,A0092,G3,2024-10-03,si
5842,A0092,G3,2024-10-10,si
5843,A0092,G3,2024-10-17,si
5844,A0092,G3,2024-10-24,no
5845,A0092,G3,2024-10-31,si
5846,A0092,G3,2024-11-07,si
5847,A0092,G3,2024-11-14,si
5848,A0092,G3,2024-11-21,si
5849,A0092,G3,2024-11-28,no
5850,A0092,G3,2024-12-05,si
5851,A0092,G3,2024-12-12,si
5852,A0092,G3,2024-12-19,si
5853,A0092,G3,2024-12-26,si
5854,A0092,G3,2025-01-02,si
5855,A0092,G3,2025-01-09,no
5856,A0092,G3,2025-01-16,si
5857,A0092,G3,2025-01-23,si
5858,A0092,G3,2025-01-30,si
5859,A0092,G3,2025-02-06,si
5860,A0092,G3,2025-02-13,si
5861,A0092,G3,2025-02-20,no
5862,A0092,G3,2025-02-27,no
5863,A0092,G3,2025-03-06,no
5864,A0092,G3,2025-03-13,si
5865,A0092,G3,2025-03-20,no
5866,A0092,G3,2025-03-27,si
5867,A0092,G3,2025-04-03,si
5868,A0092,G3,2025-04-10,no
5869,A0092,G3,2025-04-17,si
5870,A0092,G3,2025-04-24,si
5871,A0092,G3,2025-05-01,si
5872,A0092,G3,2025-05-08,si
5873,A0092,G3,2025-05-15,si
5874,A0092,G3,2025-05-22,si
5875,A0092,G3,2025-05-29,si
5876,A0092,G3,2025-06-05,si
5877,A0092,G3,2025-06-12,si
5878,A0092,G3,2025-06-19,si
5879,A0092,G3,2025-06-26,si
5880,A0092,G3,2025-07-03,no
5881,A0092,G3,2025-07-10,si
5882,A0092,G3,2025-07-17,si
5883,A0092,G3,2025-07-24,no
5884,A0092,G3,2025-07-31,si
5885,A0092,G3,2025-08-07,si
5886,A0092,G3,2025-08-14,si
5887,A0093,G5,2025-01-30,si
5888,A0093,G5,2025-01-30,si
5889,A0093,G5,2025-02-06,si
5890,A0093,G5,2025-02-06,si
5891,A0093,G5,2025-02-13,si
5892,A0093,G5,2025-02-13,si
5893,A0093,G5,2025-02-20,si
5894,A0093,G5,2025-02-20,si
5895,A0093,G5,2025-02-27,si
5896,A0093,G5,2025-02-27,si
5897,A0093,G5,2025-03-06,si
5898,A0093,G5,2025-03-06,si
5899,A0093,G5,2025-03-13,si
5900,A0093,G5,2025-03-13,si
5901,A0093,G5,2025-03-20,si
5902,A0093,G5,2025-03-20,si
5903,A0093,G5,2025-03-27,si
5904,A0093,G5,2025-03-27,si
5905,A0093,G5,2025-04-03,si
5906,A0093,G5,2025-04-03,si
5907,A0093,G5,2025-04-10,si
5908,A0093,G5,2025-04-10,si
5909,A0093,G5,2025-04-17,si
5910,A0093,G5,2025-04-17,no
5911,A0093,G5,2025-04-24,si
5912,A0093,G5,2025-04-24,no
5913,A0093,G5,2025-05-01,si
5914,A0093,G5,2025-05-01,si
5915,A0093,G5,2025-05-08,si
5916,A0093,G5,2025-05-08,si
5917,A0093,G5,2025-05-15,si
5918,A0093,G5,2025-05-15,si
5919,A0093,G5,2025-05-22,si
5920,A0093,G5,2025-05-22,si
5921,A0093,G5,2025-05-29,si
5922,A0093,G5,2025-05-29,si
5923,A0093,G5,2025-06-05,si
5924,A0093,G5,2025-06-05,si
5925,A0093,G5,2025-06-12,si
5926,A0093,G5,2025-06-12,si
5927,A0093,G5,2025-06-19,si
5928,A0093,G5,2025-06-19,si
5929,A0093,G5,2025-06-26,si
5930,A0093,G5,2025-06-26,si
5931,A0093,G5,2025-07-03,si
5932,A0093,G5,2025-07-03,no
5933,A0093,G5,2025-07-10,si
5934,A0093,G5,2025-07-10,si
5935,A0093,G5,2025-07-17,si
5936,A0093,G5,2025-07-17,si
5937,A0093,G5,2025-07-24,no
5938,A0093,G5,2025-07-24,si
5939,A0093,G5,2025-07-31,si
5940,A0093,G5,2025-07-31,si
5941,A0093,G5,2025-08-07,si
5942,A0093,G5,2025-08-07,si
5943,A0093,G5,2025-08-14,no
5944,A0093,G5,2025-08-14,si
5945,A0094,G6,2024-06-18,si
5946,A0094,G6,2024-06-25,si
5947,A0094,G6,2024-07-02,si
5948,A0094,G6,2024-07-09,no
5949,A0094,G6,2024-07-16,si
5950,A0094,G6,2024-07-23,si
5951,A0094,G6,2024-07-30,si
5952,A0094,G6,2024-08-06,si
5953,A0094,G6,2024-08-13,si
5954,A0094,G6,2024-08-20,si
5955,A0094,G6,2024-08-27,si
5956,A0094,G6,2024-09-03,si
5957,A0094,G6,2024-09-10,si
5958,A0094,G6,2024-09-17,si
5959,A0094,G6,2024-09-24,si
5960,A0094,G6,2024-10-01,si
5961,A0094,G6,2024-10-08,si
5962,A0094,G6,2024-10-15,no
5963,A0094,G6,2024-10-22,si
5964,A0094,G6,2024-10-29,si
5965,A0094,G6,2024-11-05,si
5966,A0094,G6,2024-11-12,si
5967,A0094,G6,2024-11-19,si
5968,A0094,G6,2024-11-26,si
5969,A0094,G6,2024-12-03,si
5970,A0094,G6,2024-12-10,no
5971,A0094,G6,2024-12-17,no
5972,A0094,G6,2024-12-24,si
5973,A0094,G6,2024-12-31,si
5974,A0094,G6,2025-01-07,si
5975,A0094,G6,2025-01-14,si
5976,A0094,G6,2025-01-21,si
5977,A0094,G6,2025-01-28,si
5978,A0094,G6,2025-02-04,si
5979,A0094,G6,2025-02-11,si
5980,A0094,G6,2025-02-18,no
5981,A0094,G6,2025-02-25,si
5982,A0094,G6,2025-03-04,si
5983,A0094,G6,2025-03-11,si
5984,A0094,G6,2025-03-18,si
5985,A0094,G6,2025-03-25,si
5986,A0094,G6,2025-04-01,si
5987,A0094,G6,2025-04-08,si
5988,A0094,G6,2025-04-15,si
5989,A0094,G6,2025-04-22,si
5990,A0094,G6,2025-04-29,si
5991,A0094,G6,2025-05-06,no
5992,A0094,G6,2025-05-13,si
5993,A0094,G6,2025-05-20,si
5994,A0094,G6,2025-05-27,no
5995,A0094,G6,2025-06-03,si
5996,A0094,G6,2025-06-10,si
5997,A0094,G6,2025-06-17,si
5998,A0094,G6,2025-06-24,si
5999,A0094,G6,2025-07-01,si
6000,A0094,G6,2025-07-08,si
6001,A0094,G6,2025-07-15,si
6002,A0094,G6,2025-07-22,si
6003,A0094,G6,2025-07-29,si
6004,A0094,G6,2025-08-05,si
6005,A0094,G6,2025-08-12,si
6006,A0095,G6,2024-05-26,no
6007,A0095,G6,2024-06-02,si
6008,A0095,G6,2024-06-09,no
6009,A0095,G6,2024-06-16,si
6010,A0095,G6,2024-06-23,si
6011,A0095,G6,2024-06-30,si
6012,A0095,G6,2024-07-07,no
6013,A0095,G6,2024-07-14,si
6014,A0095,G6,2024-07-21,si
6015,A0095,G6,2024-07-28,no
6016,A0095,G6,2024-08-04,si
6017,A0095,G6,2024-08-11,si
6018,A0095,G6,2024-08-18,si
6019,A0095,G6,2024-08-25,si
6020,A0095,G6,2024-09-01,si
6021,A0095,G6,2024-09-08,no
6022,A0095,G6,2024-09-15,si
6023,A0095,G6,2024-09-22,no
6024,A0095,G6,2024-09-29,si
6025,A0095,G6,2024-10-06,si
6026,A0095,G6,2024-10-13,si
6027,A0095,G6,2024-10-20,si
6028,A0095,G6,2024-10-27,si
6029,A0095,G6,2024-11-03,si
6030,A0095,G6,2024-11-10,si
6031,A0095,G6,2024-11-17,si
6032,A0095,G6,2024-11-24,si
6033,A0095,G6,2024-12-01,no
6034,A0095,G6,2024-12-08,si
6035,A0095,G6,2024-12-15,si
6036,A0095,G6,2024-12-22,no
6037,A0095,G6,2024-12-29,si
6038,A0095,G6,2025-01-05,si
6039,A0095,G6,2025-01-12,si
6040,A0095,G6,2025-01-19,si
6041,A0095,G6,2025-01-26,si
6042,A0095,G6,2025-02-02,si
6043,A0095,G6,2025-02-09,si
6044,A0095,G6,2025-02-16,si
6045,A0095,G6,2025-02-23,si
6046,A0095,G6,2025-03-02,si
6047,A0095,G6,2025-03-09,si
6048,A0095,G6,2025-03-16,si
6049,A0095,G6,2025-03-23,si
6050,A0095,G6,2025-03-30,si
6051,A0095,G6,2025-04-06,no
6052,A0095,G6,2025-04-13,si
6053,A0095,G6,2025-04-20,si
6054,A0095,G6,2025-04-27,si
6055,A0095,G6,2025-05-04,no
6056,A0095,G6,2025-05-11,si
6057,A0095,G6,2025-05-18,si
6058,A0095,G6,2025-05-25,si
6059,A0095,G6,2025-06-01,si
6060,A0095,G6,2025-06-08,si
6061,A0095,G6,2025-06-15,no
6062,A0095,G6,2025-06-22,si
6063,A0095,G6,2025-06-29,si
6064,A0095,G6,2025-07-06,no
6065,A0095,G6,2025-07-13,si
6066,A0095,G6,2025-07-20,si
6067,A0095,G6,2025-07-27,si
6068,A0095,G6,2025-08-03,si
6069,A0095,G6,2025-08-10,si
6070,A0095,G6,2025-08-17,si
6071,A0096,G6,2025-01-19,si
6072,A0096,G6,2025-01-26,si
6073,A0096,G6,2025-02-02,si
6074,A0096,G6,2025-02-09,si
6075,A0096,G6,2025-02-16,si
6076,A0096,G6,2025-02-23,si
6077,A0096,G6,2025-03-02,si
6078,A0096,G6,2025-03-09,no
6079,A0096,G6,2025-03-16,no
6080,A0096,G6,2025-03-23,no
6081,A0096,G6,2025-03-30,si
6082,A0096,G6,2025-04-06,si
6083,A0096,G6,2025-04-13,no
6084,A0096,G6,2025-04-20,si
6085,A0096,G6,2025-04-27,si
6086,A0096,G6,2025-05-04,si
6087,A0096,G6,2025-05-11,si
6088,A0096,G6,2025-05-18,si
6089,A0096,G6,2025-05-25,si
6090,A0096,G6,2025-06-01,si
6091,A0096,G6,2025-06-08,si
6092,A0096,G6,2025-06-15,si
6093,A0096,G6,2025-06-22,si
6094,A0096,G6,2025-06-29,si
6095,A0096,G6,2025-07-06,si
6096,A0096,G6,2025-07-13,si
6097,A0096,G6,2025-07-20,si
6098,A0096,G6,2025-07-27,si
6099,A0096,G6,2025-08-03,si
6100,A0096,G6,2025-08-10,no
6101,A0096,G6,2025-08-17,si
6102,A0097,G2,2025-02-08,si
6103,A0097,G2,2025-02-08,si
6104,A0097,G2,2025-02-15,si
6105,A0097,G2,2025-02-15,no
6106,A0097,G2,2025-02-22,no
6107,A0097,G2,2025-02-22,si
6108,A0097,G2,2025-03-01,si
6109,A0097,G2,2025-03-01,si
6110,A0097,G2,2025-03-08,si
6111,A0097,G2,2025-03-08,si
6112,A0097,G2,2025-03-15,si
6113,A0097,G2,2025-03-15,si
6114,A0097,G2,2025-03-22,si
6115,A0097,G2,2025-03-22,no
6116,A0097,G2,2025-03-29,si
6117,A0097,G2,2025-03-29,si
6118,A0098,G4,2025-01-07,si
6119,A0098,G4,2025-01-07,si
6120,A0098,G4,2025-01-14,si
6121,A0098,G4,2025-01-14,si
6122,A0098,G4,2025-01-21,si
6123,A0098,G4,2025-01-21,no
6124,A0098,G4,2025-01-28,si
6125,A0098,G4,2025-01-28,si
6126,A0098,G4,2025-02-04,si
6127,A0098,G4,2025-02-04,no
6128,A0098,G4,2025-02-11,si
6129,A0098,G4,2025-02-11,si
6130,A0098,G4,2025-02-18,si
6131,A0098,G4,2025-02-18,si
6132,A0098,G4,2025-02-25,si
6133,A0098,G4,2025-02-25,si
6134,A0098,G4,2025-03-04,si
6135,A0098,G4,2025-03-04,no
6136,A0098,G4,2025-03-11,si
6137,A0098,G4,2025-03-11,si
6138,A0098,G4,2025-03-18,si
6139,A0098,G4,2025-03-18,si
6140,A0098,G4,2025-03-25,si
6141,A0098,G4,2025-03-25,si
6142,A0098,G4,2025-04-01,no
6143,A0098,G4,2025-04-01,si
6144,A0098,G4,2025-04-08,si
6145,A0098,G4,2025-04-08,si
6146,A0098,G4,2025-04-15,si
6147,A0098,G4,2025-04-15,si
6148,A0098,G4,2025-04-22,si
6149,A0098,G4,2025-04-22,si
6150,A0098,G4,2025-04-29,si
6151,A0098,G4,2025-04-29,si
6152,A0098,G4,2025-05-06,si
6153,A0098,G4,2025-05-06,si
6154,A0098,G4,2025-05-13,si
6155,A0098,G4,2025-05-13,si
6156,A0098,G4,2025-05-20,si
6157,A0098,G4,2025-05-20,si
6158,A0098,G4,2025-05-27,si
6159,A0098,G4,2025-05-27,si
6160,A0098,G4,2025-06-03,si
6161,A0098,G4,2025-06-03,si
6162,A0098,G4,2025-06-10,si
6163,A0098,G4,2025-06-10,si
6164,A0098,G4,2025-06-17,si
6165,A0098,G4,2025-06-17,si
6166,A0098,G4,2025-06-24,no
6167,A0098,G4,2025-06-24,si
6168,A0098,G4,2025-07-01,si
6169,A0098,G4,2025-07-01,si
6170,A0098,G4,2025-07-08,no
6171,A0098,G4,2025-07-08,si
6172,A0098,G4,2025-07-15,si
6173,A0098,G4,2025-07-15,si
6174,A0098,G4,2025-07-22,si
6175,A0098,G4,2025-07-22,si
6176,A0098,G4,2025-07-29,si
6177,A0098,G4,2025-07-29,si
6178,A0098,G4,2025-08-05,si
6179,A0098,G4,2025-08-05,si
6180,A0098,G4,2025-08-12,si
6181,A0098,G4,2025-08-12,si
6182,A0099,G4,2025-05-28,si
6183,A0099,G4,2025-05-28,si
6184,A0099,G4,2025-06-04,si
6185,A0099,G4,2025-06-04,si
6186,A0099,G4,2025-06-11,si
6187,A0099,G4,2025-06-11,no
6188,A0099,G4,2025-06-18,si
6189,A0099,G4,2025-06-18,si
6190,A0099,G4,2025-06-25,si
6191,A0099,G4,2025-06-25,si
6192,A0099,G4,2025-07-02,si
6193,A0099,G4,2025-07-02,si
6194,A0099,G4,2025-07-09,si
6195,A0099,G4,2025-07-09,si
6196,A0099,G4,2025-07-16,si
6197,A0099,G4,2025-07-16,si
6198,A0099,G4,2025-07-23,si
6199,A0099,G4,2025-07-23,si
6200,A0099,G4,2025-07-30,si
6201,A0099,G4,2025-07-30,no
6202,A0099,G4,2025-08-06,si
6203,A0099,G4,2025-08-06,si
6204,A0099,G4,2025-08-13,si
6205,A0099,G4,2025-08-13,si
6206,A0100,G6,2024-09-13,si
6207,A0100,G6,2024-09-20,si
6208,A0100,G6,2024-09-27,no
6209,A0100,G6,2024-10-04,si
6210,A0100,G6,2024-10-11,si
6211,A0100,G6,2024-10-18,si
6212,A0100,G6,2024-10-25,si
6213,A0100,G6,2024-11-01,si
6214,A0100,G6,2024-11-08,si
6215,A0100,G6,2024-11-15,si
6216,A0100,G6,2024-11-22,si
6217,A0100,G6,2024-11-29,si
6218,A0100,G6,2024-12-06,si
6219,A0100,G6,2024-12-13,si
6220,A0100,G6,2024-12-20,si
6221,A0100,G6,2024-12-27,si
6222,A0100,G6,2025-01-03,si
6223,A0100,G6,2025-01-10,si
6224,A0100,G6,2025-01-17,si
6225,A0100,G6,2025-01-24,si
6226,A0100,G6,2025-01-31,no
6227,A0100,G6,2025-02-07,si
6228,A0100,G6,2025-02-14,si
6229,A0100,G6,2025-02-21,si
6230,A0100,G6,2025-02-28,si
6231,A0100,G6,2025-03-07,no
6232,A0100,G6,2025-03-14,no
6233,A0100,G6,2025-03-21,no
6234,A0100,G6,2025-03-28,si
6235,A0100,G6,2025-04-04,si
6236,A0100,G6,2025-04-11,si
6237,A0100,G6,2025-04-18,si
6238,A0100,G6,2025-04-25,si
6239,A0100,G6,2025-05-02,si
6240,A0100,G6,2025-05-09,si
6241,A0100,G6,2025-05-16,no
6242,A0100,G6,2025-05-23,si
6243,A0100,G6,2025-05-30,si
6244,A0100,G6,2025-06-06,si
6245,A0100,G6,2025-06-13,si
6246,A0100,G6,2025-06-20,si
6247,A0100,G6,2025-06-27,si
6248,A0100,G6,2025-07-04,si
6249,A0100,G6,2025-07-11,si
6250,A0100,G6,2025-07-18,si
6251,A0100,G6,2025-07-25,si
6252,A0100,G6,2025-08-01,si
6253,A0100,G6,2025-08-08,si
6254,A0100,G6,2025-08-15,no
6255,A0101,G6,2025-02-16,no
6256,A0101,G6,2025-02-23,si
6257,A0101,G6,2025-03-02,no
6258,A0101,G6,2025-03-09,no
6259,A0101,G6,2025-03-16,no
6260,A0101,G6,2025-03-23,si
6261,A0101,G6,2025-03-30,si
6262,A0102,G6,2024-11-21,no
6263,A0102,G6,2024-11-28,si
6264,A0102,G6,2024-12-05,si
6265,A0102,G6,2024-12-12,si
6266,A0102,G6,2024-12-19,no
6267,A0102,G6,2024-12-26,si
6268,A0102,G6,2025-01-02,si
6269,A0102,G6,2025-01-09,si
6270,A0102,G6,2025-01-16,si
6271,A0102,G6,2025-01-23,si
6272,A0102,G6,2025-01-30,si
6273,A0102,G6,2025-02-06,si
6274,A0102,G6,2025-02-13,si
6275,A0102,G6,2025-02-20,si
6276,A0102,G6,2025-02-27,no
6277,A0102,G6,2025-03-06,si
6278,A0102,G6,2025-03-13,si
6279,A0102,G6,2025-03-20,si
6280,A0102,G6,2025-03-27,no
6281,A0102,G6,2025-04-03,si
6282,A0102,G6,2025-04-10,si
6283,A0102,G6,2025-04-17,si
6284,A0102,G6,2025-04-24,si
6285,A0102,G6,2025-05-01,no
6286,A0102,G6,2025-05-08,si
6287,A0102,G6,2025-05-15,si
6288,A0102,G6,2025-05-22,si
6289,A0102,G6,2025-05-29,si
6290,A0102,G6,2025-06-05,si
6291,A0102,G6,2025-06-12,si
6292,A0102,G6,2025-06-19,si
6293,A0102,G6,2025-06-26,no
6294,A0102,G6,2025-07-03,si
6295,A0102,G6,2025-07-10,si
6296,A0102,G6,2025-07-17,si
6297,A0102,G6,2025-07-24,si
6298,A0102,G6,2025-07-31,no
6299,A0102,G6,2025-08-07,no
6300,A0102,G6,2025-08-14,no
6301,A0103,G1,2024-10-20,si
6302,A0103,G1,2024-10-20,si
6303,A0103,G1,2024-10-27,si
6304,A0103,G1,2024-10-27,no
6305,A0103,G1,2024-11-03,si
6306,A0103,G1,2024-11-03,no
6307,A0103,G1,2024-11-10,si
6308,A0103,G1,2024-11-10,no
6309,A0103,G1,2024-11-17,si
6310,A0103,G1,2024-11-17,si
6311,A0103,G1,2024-11-24,no
6312,A0103,G1,2024-11-24,si
6313,A0103,G1,2024-12-01,si
6314,A0103,G1,2024-12-01,si
6315,A0103,G1,2024-12-08,si
6316,A0103,G1,2024-12-08,si
6317,A0103,G1,2024-12-15,si
6318,A0103,G1,2024-12-15,si
6319,A0103,G1,2024-12-22,si
6320,A0103,G1,2024-12-22,si
6321,A0103,G1,2024-12-29,si
6322,A0103,G1,2024-12-29,si
6323,A0103,G1,2025-01-05,no
6324,A0103,G1,2025-01-05,si
6325,A0103,G1,2025-01-12,si
6326,A0103,G1,2025-01-12,si
6327,A0103,G1,2025-01-19,si
6328,A0103,G1,2025-01-19,si
6329,A0103,G1,2025-01-26,no
6330,A0103,G1,2025-01-26,si
6331,A0103,G1,2025-02-02,si
6332,A0103,G1,2025-02-02,si
6333,A0103,G1,2025-02-09,si
6334,A0103,G1,2025-02-09,si
6335,A0103,G1,2025-02-16,si
6336,A0103,G1,2025-02-16,si
6337,A0103,G1,2025-02-23,si
6338,A0103,G1,2025-02-23,si
6339,A0103,G1,2025-03-02,si
6340,A0103,G1,2025-03-02,si
6341,A0103,G1,2025-03-09,si
6342,A0103,G1,2025-03-09,si
6343,A0103,G1,2025-03-16,si
6344,A0103,G1,2025-03-16,si
6345,A0103,G1,2025-03-23,si
6346,A0103,G1,2025-03-23,no
6347,A0103,G1,2025-03-30,no
6348,A0103,G1,2025-03-30,no
6349,A0103,G1,2025-04-06,si
6350,A0103,G1,2025-04-06,si
6351,A0103,G1,2025-04-13,no
6352,A0103,G1,2025-04-13,si
6353,A0103,G1,2025-04-20,si
6354,A0103,G1,2025-04-20,si
6355,A0103,G1,2025-04-27,si
6356,A0103,G1,2025-04-27,si
6357,A0103,G1,2025-05-04,si
6358,A0103,G1,2025-05-04,si
6359,A0103,G1,2025-05-11,si
6360,A0103,G1,2025-05-11,si
6361,A0103,G1,2025-05-18,si
6362,A0103,G1,2025-05-18,si
6363,A0103,G1,2025-05-25,no
6364,A0103,G1,2025-05-25,si
6365,A0103,G1,2025-06-01,si
6366,A0103,G1,2025-06-01,no
6367,A0103,G1,2025-06-08,no
6368,A0103,G1,2025-06-08,si
6369,A0103,G1,2025-06-15,no
6370,A0103,G1,2025-06-15,no
6371,A0103,G1,2025-06-22,si
6372,A0103,G1,2025-06-22,no
6373,A0103,G1,2025-06-29,no
6374,A0103,G1,2025-06-29,no
6375,A0103,G1,2025-07-06,no
6376,A0103,G1,2025-07-06,si
6377,A0103,G1,2025-07-13,si
6378,A0103,G1,2025-07-13,no
6379,A0103,G1,2025-07-20,no
6380,A0103,G1,2025-07-20,no
6381,A0103,G1,2025-07-27,si
6382,A0103,G1,2025-07-27,si
6383,A0104,G4,2025-01-08,si
6384,A0104,G4,2025-01-08,no
6385,A0104,G4,2025-01-15,si
6386,A0104,G4,2025-01-15,si
6387,A0104,G4,2025-01-22,si
6388,A0104,G4,2025-01-22,si
6389,A0104,G4,2025-01-29,si
6390,A0104,G4,2025-01-29,si
6391,A0104,G4,2025-02-05,si
6392,A0104,G4,2025-02-05,no
6393,A0104,G4,2025-02-12,si
6394,A0104,G4,2025-02-12,si
6395,A0104,G4,2025-02-19,si
6396,A0104,G4,2025-02-19,si
6397,A0104,G4,2025-02-26,no
6398,A0104,G4,2025-02-26,si
6399,A0104,G4,2025-03-05,si
6400,A0104,G4,2025-03-05,si
6401,A0104,G4,2025-03-12,si
6402,A0104,G4,2025-03-12,si
6403,A0104,G4,2025-03-19,si
6404,A0104,G4,2025-03-19,si
6405,A0104,G4,2025-03-26,si
6406,A0104,G4,2025-03-26,no
6407,A0104,G4,2025-04-02,si
6408,A0104,G4,2025-04-02,si
6409,A0104,G4,2025-04-09,si
6410,A0104,G4,2025-04-09,si
6411,A0104,G4,2025-04-16,si
6412,A0104,G4,2025-04-16,si
6413,A0104,G4,2025-04-23,si
6414,A0104,G4,2025-04-23,si
6415,A0104,G4,2025-04-30,si
6416,A0104,G4,2025-04-30,si
6417,A0104,G4,2025-05-07,si
6418,A0104,G4,2025-05-07,si
6419,A0104,G4,2025-05-14,no
6420,A0104,G4,2025-05-14,si
6421,A0104,G4,2025-05-21,si
6422,A0104,G4,2025-05-21,si
6423,A0104,G4,2025-05-28,si
6424,A0104,G4,2025-05-28,si
6425,A0104,G4,2025-06-04,si
6426,A0104,G4,2025-06-04,si
6427,A0104,G4,2025-06-11,si
6428,A0104,G4,2025-06-11,no
6429,A0104,G4,2025-06-18,si
6430,A0104,G4,2025-06-18,si
6431,A0104,G4,2025-06-25,si
6432,A0104,G4,2025-06-25,si
6433,A0104,G4,2025-07-02,si
6434,A0104,G4,2025-07-02,si
6435,A0104,G4,2025-07-09,si
6436,A0104,G4,2025-07-09,si
6437,A0104,G4,2025-07-16,si
6438,A0104,G4,2025-07-16,si
6439,A0104,G4,2025-07-23,si
6440,A0104,G4,2025-07-23,si
6441,A0104,G4,2025-07-30,si
6442,A0104,G4,2025-07-30,si
6443,A0104,G4,2025-08-06,si
6444,A0104,G4,2025-08-06,si
6445,A0104,G4,2025-08-13,si
6446,A0104,G4,2025-08-13,si
6447,A0105,G4,2025-04-30,si
6448,A0105,G4,2025-04-30,si
6449,A0105,G4,2025-05-07,si
6450,A0105,G4,2025-05-07,si
6451,A0105,G4,2025-05-14,si
6452,A0105,G4,2025-05-14,si
6453,A0105,G4,2025-05-21,si
6454,A0105,G4,2025-05-21,si
6455,A0105,G4,2025-05-28,si
6456,A0105,G4,2025-05-28,no
6457,A0105,G4,2025-06-04,si
6458,A0105,G4,2025-06-04,si
6459,A0105,G4,2025-06-11,no
6460,A0105,G4,2025-06-11,si
6461,A0105,G4,2025-06-18,no
6462,A0105,G4,2025-06-18,si
6463,A0105,G4,2025-06-25,si
6464,A0105,G4,2025-06-25,si
6465,A0105,G4,2025-07-02,si
6466,A0105,G4,2025-07-02,si
6467,A0105,G4,2025-07-09,si
6468,A0105,G4,2025-07-09,no
6469,A0105,G4,2025-07-16,si
6470,A0105,G4,2025-07-16,si
6471,A0105,G4,2025-07-23,si
6472,A0105,G4,2025-07-23,si
6473,A0105,G4,2025-07-30,si
6474,A0105,G4,2025-07-30,si
6475,A0105,G4,2025-08-06,si
6476,A0105,G4,2025-08-06,no
6477,A0105,G4,2025-08-13,si
6478,A0105,G4,2025-08-13,no
6479,A0106,G2,2025-03-16,si
6480,A0106,G2,2025-03-16,si
6481,A0106,G2,2025-03-23,si
6482,A0106,G2,2025-03-23,si
6483,A0106,G2,2025-03-30,si
6484,A0106,G2,2025-03-30,si
6485,A0106,G2,2025-04-06,si
6486,A0106,G2,2025-04-06,si
6487,A0106,G2,2025-04-13,si
6488,A0106,G2,2025-04-13,si
6489,A0106,G2,2025-04-20,si
6490,A0106,G2,2025-04-20,si
6491,A0106,G2,2025-04-27,no
6492,A0106,G2,2025-04-27,si
6493,A0106,G2,2025-05-04,si
6494,A0106,G2,2025-05-04,si
6495,A0106,G2,2025-05-11,si
6496,A0106,G2,2025-05-11,si
6497,A0106,G2,2025-05-18,si
6498,A0106,G2,2025-05-18,si
6499,A0106,G2,2025-05-25,si
6500,A0106,G2,2025-05-25,si
6501,A0106,G2,2025-06-01,si
6502,A0106,G2,2025-06-01,si
6503,A0106,G2,2025-06-08,si
6504,A0106,G2,2025-06-08,si
6505,A0106,G2,2025-06-15,si
6506,A0106,G2,2025-06-15,si
6507,A0106,G2,2025-06-22,si
6508,A0106,G2,2025-06-22,si
6509,A0106,G2,2025-06-29,si
6510,A0106,G2,2025-06-29,si
6511,A0106,G2,2025-07-06,si
6512,A0106,G2,2025-07-06,si
6513,A0106,G2,2025-07-13,si
6514,A0106,G2,2025-07-13,si
6515,A0106,G2,2025-07-20,si
6516,A0106,G2,2025-07-20,si
6517,A0106,G2,2025-07-27,si
6518,A0106,G2,2025-07-27,no
6519,A0106,G2,2025-08-03,si
6520,A0106,G2,2025-08-03,si
6521,A0106,G2,2025-08-10,si
6522,A0106,G2,2025-08-10,si
6523,A0106,G2,2025-08-17,si
6524,A0106,G2,2025-08-17,si
6525,A0107,G2,2025-05-05,si
6526,A0107,G2,2025-05-05,si
6527,A0107,G2,2025-05-12,si
6528,A0107,G2,2025-05-12,si
6529,A0107,G2,2025-05-19,si
6530,A0107,G2,2025-05-19,si
6531,A0107,G2,2025-05-26,si
6532,A0107,G2,2025-05-26,si
6533,A0107,G2,2025-06-02,no
6534,A0107,G2,2025-06-02,si
6535,A0107,G2,2025-06-09,si
6536,A0107,G2,2025-06-09,no
6537,A0107,G2,2025-06-16,si
6538,A0107,G2,2025-06-16,si
6539,A0107,G2,2025-06-23,si
6540,A0107,G2,2025-06-23,si
6541,A0107,G2,2025-06-30,si
